brand,category,ad_text,format,start_date,platform,url,primary_theme,theme_list,theme_count,ad_age_days,matched_page_name,page_id,ad_archive_id,raw_display_format,text_length,has_text,cta_text,link_caption,page_verification,page_likes,competitor_why,brand_query,image_count,video_count,expected_theme_slots
Himalaya BabyCare,Baby care,"Stronger, Healthier, All-Round Growth ki shuruaat, Himalaya Baby Massage Oil ke saath! All-round growth begins with everyday massage using Himalaya Baby Massage Oil, which strengthens muscles, enhances growth and helps in holistic development. It is enriched with the goodness of Winter Cherry, Country Mallow and other natural herbs which help your little one grow into a All-round champion! #HimalayaBabyCare #HimalayaBaby #AllRoundChampion #HimalayaBabyMassageOil",video,2026-02-20,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1592446805419313,parenting pain point,['parenting pain point'],1,16,Himalaya BabyCare,331195730343824,1592446805419313,VIDEO,466,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,"Stronger, Healthier, All-Round Growth ki shuruaat, Himalaya Baby Massage Oil ke saath! All-round growth begins with everyday massage using Himalaya Baby Massage Oil, which strengthens muscles, enhances growth and helps in holistic development. It is enriched with the goodness of Winter Cherry, Country Mallow and other natural herbs which help your little one grow into a All-round champion! #HimalayaBabyCare #HimalayaBaby #AllRoundChampion #HimalayaBabyMassageOil",video,2026-02-20,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=758392113663800,parenting pain point,['parenting pain point'],1,16,Himalaya BabyCare,331195730343824,758392113663800,VIDEO,466,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,"Stronger, Healthier, All-Round Growth ki shuruaat, Himalaya Baby Massage Oil ke saath! All-round growth begins with everyday massage using Himalaya Baby Massage Oil, which strengthens muscles, enhances growth and helps in holistic development. It is enriched with the goodness of Winter Cherry, Country Mallow and other natural herbs which help your little one grow into a All-round champion! #HimalayaBabyCare #HimalayaBaby #AllRoundChampion #HimalayaBabyMassageOil",video,2026-02-20,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1545515503196915,parenting pain point,['parenting pain point'],1,16,Himalaya BabyCare,331195730343824,1545515503196915,VIDEO,466,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,"For generations, COW GHEE has been trusted for baby's sensitive skin! NOW get the same love and care with Himalaya Baby Cream with Pure Cow Ghee. 🧴pH 5.5 👶For baby's SENSITIVE skin from Day 1",video,2026-02-19,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=2125867451507983,parenting pain point,['parenting pain point'],1,17,Himalaya BabyCare,331195730343824,2125867451507983,VIDEO,191,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,"For generations, COW GHEE has been trusted for baby's sensitive skin! NOW get the same love and care with Himalaya Baby Cream with Pure Cow Ghee. 🧴pH 5.5 👶For baby's SENSITIVE skin from Day 1",video,2026-02-19,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1348416387315156,parenting pain point,['parenting pain point'],1,17,Himalaya BabyCare,331195730343824,1348416387315156,VIDEO,191,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,"For generations, COW GHEE has been trusted for baby's sensitive skin! NOW get the same love and care with Himalaya Baby Cream with Pure Cow Ghee. 🧴pH 5.5 👶For baby's SENSITIVE skin from Day 1",video,2026-02-19,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1266823532007652,parenting pain point,['parenting pain point'],1,17,Himalaya BabyCare,331195730343824,1266823532007652,VIDEO,191,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,"For generations, COW GHEE has been trusted for baby's sensitive skin! NOW get the same love and care with Himalaya Baby Cream with Pure Cow Ghee. 🧴pH 5.5 👶For baby's SENSITIVE skin from Day 1",video,2026-02-19,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1625008475582659,parenting pain point,['parenting pain point'],1,17,Himalaya BabyCare,331195730343824,1625008475582659,VIDEO,191,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,"For generations, COW GHEE has been trusted for baby's sensitive skin! NOW get the same love and care with Himalaya Baby Cream with Pure Cow Ghee. 🧴pH 5.5 👶For baby's SENSITIVE skin from Day 1",video,2026-02-19,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1535431000889011,parenting pain point,['parenting pain point'],1,17,Himalaya BabyCare,331195730343824,1535431000889011,VIDEO,191,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,"For generations, COW GHEE has been trusted for baby's sensitive skin! NOW get the same love and care with Himalaya Baby Cream with Pure Cow Ghee. 🧴pH 5.5 👶For baby's SENSITIVE skin from Day 1",video,2026-02-19,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=2518432745264216,parenting pain point,['parenting pain point'],1,17,Himalaya BabyCare,331195730343824,2518432745264216,VIDEO,191,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,"For generations, COW GHEE has been trusted for baby's sensitive skin! NOW get the same love and care with Himalaya Baby Cream with Pure Cow Ghee. 🧴pH 5.5 👶For baby's SENSITIVE skin from Day 1",video,2026-02-19,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=889943357156970,parenting pain point,['parenting pain point'],1,17,Himalaya BabyCare,331195730343824,889943357156970,VIDEO,191,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,"For generations, COW GHEE has been trusted for baby's sensitive skin! NOW get the same love and care with Himalaya Baby Bar with Pure Cow Ghee. 🧴pH 5.5 👶For baby's SENSITIVE skin from Day 1",video,2026-02-18,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1700252914443249,parenting pain point,['parenting pain point'],1,18,Himalaya BabyCare,331195730343824,1700252914443249,VIDEO,189,yes,,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,"For generations, COW GHEE has been trusted for baby's sensitive skin! NOW get the same love and care with Himalaya Baby Bar with Pure Cow Ghee. 🧴pH 5.5 👶For baby's SENSITIVE skin from Day 1",video,2026-02-18,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=927714756269720,parenting pain point,['parenting pain point'],1,18,Himalaya BabyCare,331195730343824,927714756269720,VIDEO,189,yes,,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,{{product.brand}},carousel,2026-02-18,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=726232970569543,other / unclassified,['other / unclassified'],1,18,Himalaya BabyCare,331195730343824,726232970569543,DCO,17,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,3,0,5
Himalaya BabyCare,Baby care,"For generations, COW GHEE has been trusted for baby's sensitive skin! NOW get the same love and care with Himalaya Baby Bar with Pure Cow Ghee. 🧴pH 5.5 👶For baby's SENSITIVE skin from Day 1",video,2026-02-18,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=866461623037039,parenting pain point,['parenting pain point'],1,18,Himalaya BabyCare,331195730343824,866461623037039,VIDEO,189,yes,,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,"For generations, COW GHEE has been trusted for baby's sensitive skin! NOW get the same love and care with Himalaya Baby Bar with Pure Cow Ghee. 🧴pH 5.5 👶For baby's SENSITIVE skin from Day 1",video,2026-02-18,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1757381598570613,parenting pain point,['parenting pain point'],1,18,Himalaya BabyCare,331195730343824,1757381598570613,VIDEO,189,yes,,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,{{product.brand}},carousel,2026-02-18,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=913910491047833,other / unclassified,['other / unclassified'],1,18,Himalaya BabyCare,331195730343824,913910491047833,DCO,17,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,2,0,5
Himalaya BabyCare,Baby care,"For generations, COW GHEE has been trusted for baby's sensitive skin! NOW get the same love and care with Himalaya Baby Cream with Pure Cow Ghee. 🧴pH 5.5 👶For baby's SENSITIVE skin from Day 1",video,2026-02-18,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1914337859175860,parenting pain point,['parenting pain point'],1,18,Himalaya BabyCare,331195730343824,1914337859175860,VIDEO,191,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,0,1,5
Himalaya BabyCare,Baby care,{{product.brand}},carousel,2026-02-18,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=894018720084989,other / unclassified,['other / unclassified'],1,18,Himalaya BabyCare,331195730343824,894018720084989,DCO,17,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,2,0,5
Himalaya BabyCare,Baby care,{{product.brand}},carousel,2026-02-18,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1266469065397424,other / unclassified,['other / unclassified'],1,18,Himalaya BabyCare,331195730343824,1266469065397424,DCO,17,yes,Shop now,,BLUE_VERIFIED,334574,"Established baby-care brand with wide distribution and overlap in rash, skin, and trust-led creative.",Himalaya BabyCare,2,0,5
Johnson's Baby India,Baby care,Motherhood isn’t always calm. Bath time isn’t always quiet. But it can always be gentle 🤍 That’s why we keep it simple with @johnsonsbabyindia even on the messiest days. Because when it comes to baby care gentle is everything. #JohnsonsBaby #GentleCare #BabyBathTime #NewMomLife #MotherhoodUnfiltered,video,2026-03-04,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1240242591532125,parenting pain point,"['parenting pain point', 'emotional storytelling', 'sleep / stress']",3,4,JOHNSON'S baby,115750151838107,1240242591532125,VIDEO,300,yes,Learn more,,BLUE_VERIFIED,12409717,Massive baby-care incumbent with strong parent-trust branding and constant creative presence.,Johnson's Baby India,0,1,5
Johnson's Baby India,Baby care,"One moment babies are all smiles, the next there’s redness, discomfort and tears you can’t explain. As a mom, that helpless feeling is real — you just want to soothe them, protect their skin, and make it better. A good rash cream shouldn’t just “cover” the problem, it should calm, heal, and form a gentle protective barrier so the skin can breathe and recover. Johnson’s baby Rash cream can be the go to solution for those sudden flare-ups — thick, comforting, and made to fight rashes fiercely while being gentle on delicate baby skin. Rash days can be hard, but the right care can make all the difference✅ #SupermomsvsRashzilla #diaperrash #diaperrashcream #GentleCare #johnsonbabydiaperrashcream",video,2026-03-04,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=3723943707747420,parenting pain point,"['parenting pain point', 'sleep / stress']",2,4,JOHNSON'S baby,115750151838107,3723943707747420,VIDEO,699,yes,Shop now,,BLUE_VERIFIED,12409717,Massive baby-care incumbent with strong parent-trust branding and constant creative presence.,Johnson's Baby India,0,1,5
